Customer ID,Recency,Frequency,Monetary,Cluster,Segment,Churn,Predicted_Churn,Churn_Probability (%),Risk_Level,Customer_Status
14045.0,9,13,9653.279999999999,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14047.0,8,10,2946.42,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14048.0,18,2,338.76,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14049.0,23,9,7557.3099999999995,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14051.0,2,15,6823.610000000001,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14052.0,26,1,255.45,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14053.0,33,2,312.05,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14055.0,213,2,795.3199999999999,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
14057.0,17,5,2190.88,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14058.0,98,2,469.19,0,Regular Customers,1,0.0,0.0,Low Risk,Active
14060.0,2,13,3378.66,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14061.0,143,3,917.4300000000001,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
14062.0,10,12,15139.35,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14063.0,74,9,22710.2,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14064.0,66,10,1978.68,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14065.0,25,3,891.02,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14068.0,239,3,1262.52,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
14069.0,150,2,230.06,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
14070.0,320,1,326.55,1,At-Risk Customers,1,1.0,99.0,High Risk,Churned
14072.0,302,1,390.85,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
14074.0,259,1,219.39999999999998,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
14075.0,39,3,792.61,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14077.0,31,1,115.66,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14078.0,9,4,643.26,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14079.0,318,1,243.63,1,At-Risk Customers,1,1.0,100.0,High Risk,Churned
14080.0,49,4,1070.08,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14081.0,5,9,4435.58,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14082.0,28,1,231.10999999999999,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14083.0,7,3,388.83,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14084.0,148,1,150.5,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
14085.0,4,16,5656.43,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14086.0,98,1,39.95,0,Regular Customers,1,0.0,0.0,Low Risk,Active
14087.0,40,2,651.8,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14088.0,42,3,13544.99,0,Regular Customers,0,0.0,1.0,Low Risk,Active
14091.0,290,2,9530.08,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
14092.0,10,10,3152.54,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14094.0,75,1,335.22,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14095.0,358,1,2.95,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
14097.0,117,2,422.85999999999996,0,Regular Customers,1,0.0,0.0,Low Risk,Active
14099.0,11,9,2661.54,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14101.0,24,7,3985.14,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14103.0,301,1,0.0,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
14104.0,25,3,555.37,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14105.0,44,4,4722.6,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14106.0,373,1,214.79999999999998,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
14107.0,84,4,2174.07,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14108.0,367,2,447.05,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
14110.0,71,21,7304.8,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14112.0,87,6,2919.44,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14113.0,11,12,5252.1900000000005,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14114.0,31,5,977.5600000000001,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14115.0,137,2,622.6700000000001,0,Regular Customers,1,0.0,0.0,Low Risk,Active
14118.0,64,1,458.45,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14119.0,11,2,183.37,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14122.0,42,3,362.42,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14123.0,369,1,436.18,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
14126.0,80,1,466.33000000000004,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14127.0,16,3,1190.3700000000001,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14128.0,187,1,286.71,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
14129.0,35,4,1467.48,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14130.0,11,3,1398.81,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14131.0,284,1,187.87,1,At-Risk Customers,1,1.0,100.0,High Risk,Churned
14133.0,369,1,305.5,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
14134.0,18,15,11123.35,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14135.0,3,11,4953.61,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14136.0,36,5,1570.81,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14137.0,331,1,332.7,1,At-Risk Customers,1,1.0,99.0,High Risk,Churned
14139.0,126,3,670.98,0,Regular Customers,1,0.0,0.0,Low Risk,Active
14142.0,9,2,671.34,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14144.0,122,1,30.599999999999998,0,Regular Customers,1,1.0,100.0,High Risk,Churned
14145.0,95,3,3857.85,0,Regular Customers,1,0.0,0.0,Low Risk,Active
14146.0,19,7,5259.3,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14147.0,24,7,2106.8,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14148.0,50,1,309.09000000000003,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14151.0,309,2,679.45,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
14152.0,23,5,1376.05,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14153.0,119,1,233.4,0,Regular Customers,1,0.0,0.0,Low Risk,Active
14154.0,17,6,5115.08,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14156.0,7,102,196566.74,2,VIP Customers,0,0.0,0.0,Low Risk,Active
14157.0,25,3,569.9,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14159.0,15,9,3245.0,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14160.0,246,7,8421.47,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
14161.0,5,5,2208.36,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14163.0,98,1,148.71,0,Regular Customers,1,0.0,0.0,Low Risk,Active
14166.0,141,2,256.85,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
14167.0,100,4,721.65,0,Regular Customers,1,0.0,0.0,Low Risk,Active
14168.0,56,2,370.45,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14169.0,66,2,624.4300000000001,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14170.0,11,3,597.33,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14171.0,366,1,135.0,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
14172.0,241,3,402.72,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
14173.0,277,2,135.16,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
14175.0,54,5,4456.58,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14176.0,3,2,339.11,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14177.0,17,9,1669.93,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14180.0,8,9,1570.73,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14181.0,46,2,310.55,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14182.0,79,4,678.77,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14183.0,47,2,286.29,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14186.0,63,5,1550.63,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14187.0,109,1,123.5,0,Regular Customers,1,1.0,100.0,High Risk,Churned
14189.0,4,2,1160.31,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14190.0,302,1,79.9,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
14191.0,30,2,132.9,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14192.0,24,1,293.74,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14193.0,32,1,356.8,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14194.0,28,15,7321.07,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14195.0,75,4,1603.6,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14197.0,46,1,390.05,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14198.0,36,5,868.33,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14199.0,59,3,906.3,0,Regular Customers,0,0.0,1.0,Low Risk,Active
14200.0,253,1,379.2,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
14201.0,45,3,446.1,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14202.0,17,3,847.76,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14203.0,33,1,339.34,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14204.0,58,3,901.9300000000001,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14205.0,30,7,1947.5,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14206.0,24,2,856.85,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14207.0,323,1,157.8,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
14208.0,187,1,415.31,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
14209.0,21,9,2919.84,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14210.0,7,11,3955.6800000000003,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14211.0,47,9,2161.19,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14212.0,81,1,1119.6599999999999,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14213.0,40,1,1192.2,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14215.0,4,4,1626.61,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14216.0,50,1,310.74,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14217.0,2,7,1411.91,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14219.0,45,2,543.89,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14220.0,203,2,882.5999999999999,1,At-Risk Customers,1,1.0,99.0,High Risk,Churned
14221.0,85,8,3084.69,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14224.0,26,5,847.78,0,Regular Customers,0,0.0,1.0,Low Risk,Active
14225.0,70,4,2037.02,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14226.0,77,1,770.34,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14227.0,50,5,3017.75,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14228.0,73,3,745.5,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14229.0,39,4,1046.84,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14230.0,71,3,979.8000000000001,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14231.0,86,1,309.91,0,Regular Customers,0,0.0,1.0,Low Risk,Active
14233.0,101,3,1441.55,0,Regular Customers,1,0.0,0.0,Low Risk,Active
14235.0,134,4,1573.1299999999999,0,Regular Customers,1,0.0,0.0,Low Risk,Active
14236.0,8,4,1253.78,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14237.0,9,2,471.14,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14238.0,298,2,287.38,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
14239.0,67,10,1882.3200000000002,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14240.0,59,1,357.15,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14241.0,332,1,120.0,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
14243.0,1,8,4842.28,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14244.0,296,1,366.41999999999996,1,At-Risk Customers,1,1.0,100.0,High Risk,Churned
14247.0,40,4,635.89,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14248.0,95,2,730.37,0,Regular Customers,1,0.0,0.0,Low Risk,Active
14249.0,46,12,5625.461,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14252.0,17,1,350.99,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14253.0,129,2,363.40000000000003,0,Regular Customers,1,1.0,100.0,High Risk,Churned
14254.0,68,1,601.03,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14255.0,182,1,1000.63,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
14256.0,127,3,1504.93,0,Regular Customers,1,0.0,0.0,Low Risk,Active
14257.0,16,4,2854.73,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14258.0,31,16,19381.36,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14260.0,107,3,824.28,0,Regular Customers,1,0.0,0.0,Low Risk,Active
14263.0,59,1,322.93,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14264.0,15,4,1183.39,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14265.0,100,2,843.17,0,Regular Customers,1,0.0,0.0,Low Risk,Active
14266.0,64,1,40.56,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14268.0,106,1,354.85,0,Regular Customers,1,1.0,100.0,High Risk,Churned
14269.0,75,1,295.73,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14271.0,45,1,106.81,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14272.0,198,2,482.85,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
14274.0,322,1,256.6,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
14275.0,31,6,1189.3799999999999,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14276.0,43,4,982.94,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14277.0,47,6,13009.61,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14278.0,45,1,205.83,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14279.0,156,2,191.86,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
14281.0,44,1,245.15,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14282.0,3,11,4120.32,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14283.0,99,4,628.4399999999999,0,Regular Customers,1,0.0,0.0,Low Risk,Active
14284.0,289,1,704.4,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
14285.0,149,4,1374.41,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
14286.0,40,4,3851.0099999999998,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14290.0,49,3,2201.91,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14291.0,16,12,4020.85,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14292.0,46,7,4354.32,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14293.0,4,6,2221.37,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14294.0,43,1,375.34,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14295.0,74,4,2196.71,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14296.0,57,2,456.40000000000003,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14298.0,11,38,39667.19,3,Premium Customers,0,0.0,0.0,Low Risk,Active
14299.0,1,19,10533.87,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14301.0,52,3,1352.04,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14302.0,66,3,742.9000000000001,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14303.0,43,2,277.94,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14304.0,15,2,1341.56,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14306.0,14,4,1058.0800000000002,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14307.0,9,5,2075.31,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14308.0,185,2,1147.02,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
14309.0,49,2,1428.28,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14310.0,68,1,492.1,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14311.0,203,1,206.19,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
14312.0,14,5,1478.7,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14314.0,66,1,109.80000000000001,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14315.0,200,2,716.69,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
14316.0,58,5,1370.34,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14318.0,96,1,158.02,0,Regular Customers,1,0.0,0.0,Low Risk,Active
14319.0,60,1,494.85,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14320.0,182,3,868.96,1,At-Risk Customers,1,1.0,99.0,High Risk,Churned
14321.0,67,2,687.3100000000001,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14322.0,65,4,474.1,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14324.0,45,2,701.61,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14325.0,205,1,245.48000000000002,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
14326.0,99,2,757.13,0,Regular Customers,1,0.0,0.0,Low Risk,Active
14327.0,18,5,1583.28,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14328.0,74,1,445.05,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14329.0,11,8,4912.38,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14330.0,259,1,200.63,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
14332.0,17,2,1077.2,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14334.0,61,4,1766.27,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14338.0,172,1,339.88,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
14339.0,64,1,310.75,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14341.0,56,10,2285.04,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14342.0,68,2,249.88,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14343.0,57,4,1088.91,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14344.0,3,14,2443.77,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14346.0,61,3,1294.17,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14347.0,372,1,82.6,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
14350.0,16,2,689.1,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14353.0,46,2,285.9,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14355.0,1,3,840.0500000000001,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14358.0,25,2,400.06,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14361.0,214,1,214.70999999999998,1,At-Risk Customers,1,1.0,100.0,High Risk,Churned
14363.0,38,2,227.47000000000003,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14365.0,30,2,634.68,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14366.0,161,1,136.0,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
14369.0,278,2,469.13,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
14370.0,86,6,1175.78,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14372.0,79,2,860.08,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14374.0,177,1,108.0,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
14375.0,86,2,875.31,0,Regular Customers,0,0.0,1.0,Low Risk,Active
14376.0,319,1,215.46,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
14378.0,257,1,131.25,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
14379.0,29,2,920.81,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14380.0,318,1,48.96,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
14381.0,87,1,428.65999999999997,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14382.0,26,1,620.73,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14384.0,136,1,58.5,0,Regular Customers,1,1.0,100.0,High Risk,Churned
14388.0,8,9,3488.16,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14389.0,60,3,854.55,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14390.0,8,5,1747.01,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14391.0,212,1,135.6,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
14392.0,68,1,266.4,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14394.0,200,1,93.8,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
14395.0,8,12,4700.3,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14396.0,7,6,1633.94,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14398.0,37,2,707.79,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14399.0,30,8,2113.16,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14400.0,44,2,1157.77,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14401.0,60,9,2744.42,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14402.0,288,1,285.6,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
14403.0,225,2,404.7,1,At-Risk Customers,1,1.0,100.0,High Risk,Churned
14404.0,5,8,1424.79,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14405.0,22,1,195.0,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14408.0,107,4,1503.2400000000002,0,Regular Customers,1,0.0,0.0,Low Risk,Active
14409.0,4,5,1696.64,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14410.0,12,2,1546.07,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14412.0,60,1,656.16,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14413.0,46,3,647.67,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14414.0,10,1,902.35,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14415.0,15,10,6191.32,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14417.0,23,1,604.2,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14419.0,18,1,202.85,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14420.0,32,3,1251.65,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14421.0,148,4,1656.26,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
14422.0,10,13,6007.88,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14423.0,73,2,651.41,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14425.0,70,3,661.39,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14426.0,39,7,7246.27,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14427.0,130,2,900.1800000000001,0,Regular Customers,1,1.0,99.0,High Risk,Churned
14429.0,39,1,516.28,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14430.0,147,3,1220.9,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
14431.0,15,3,2143.84,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14433.0,101,1,289.6,0,Regular Customers,1,0.0,0.0,Low Risk,Active
14435.0,137,1,90.42,0,Regular Customers,1,0.0,0.0,Low Risk,Active
14436.0,189,1,182.64000000000001,1,At-Risk Customers,1,1.0,100.0,High Risk,Churned
14437.0,1,5,895.84,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14439.0,79,4,6781.8,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14440.0,1,9,4281.05,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14441.0,10,7,2898.8,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14442.0,50,5,3777.2,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14443.0,4,2,966.27,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14444.0,92,1,132.04,0,Regular Customers,1,0.0,0.0,Low Risk,Active
14445.0,91,1,221.65,0,Regular Customers,1,0.0,0.0,Low Risk,Active
14446.0,22,1,201.73,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14447.0,36,1,548.5,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14449.0,8,5,1575.7,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14450.0,15,4,645.19,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14451.0,25,10,2646.18,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14452.0,31,2,401.15,0,Regular Customers,0,0.0,1.0,Low Risk,Active
14454.0,12,5,977.3,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14455.0,68,4,628.21,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14458.0,16,1,237.42,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14459.0,287,1,3537.821,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
14460.0,32,6,659.16,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14461.0,18,10,4610.44,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14462.0,68,1,265.99,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14463.0,135,1,256.95,0,Regular Customers,1,0.0,0.0,Low Risk,Active
14464.0,204,2,111.0,1,At-Risk Customers,1,1.0,100.0,High Risk,Churned
14465.0,64,8,2887.4100000000003,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14466.0,8,7,2374.5,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14467.0,25,8,1622.23,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14468.0,369,1,204.24,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
14469.0,52,4,2112.21,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14470.0,66,1,250.85,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14471.0,227,2,400.95,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
14472.0,325,1,291.38,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
14474.0,215,1,730.42,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
14475.0,44,1,225.3,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14477.0,72,3,660.0,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14478.0,18,4,1276.66,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14479.0,1,3,982.86,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14480.0,38,3,1020.47,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14481.0,43,3,1674.98,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14482.0,15,6,2289.76,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14483.0,372,1,120.0,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
14484.0,37,3,749.0600000000001,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14486.0,147,2,175.5,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
14487.0,4,2,257.28000000000003,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14489.0,73,3,1111.55,0,Regular Customers,0,0.0,0.0,Low Risk,Active
14490.0,42,2,1273.47,0,Regular Customers,0,0.0,0.0,Low Risk,Active
